time,x,y
109779,-1.3330,0.3979
109890,-1.3428,0.5176
110001,-1.3232,0.6177
110112,-1.2842,0.7178
110223,-1.2939,0.8472
110334,-1.2427,0.9351
110445,-1.1841,1.0352
110556,-1.0938,1.1157
110667,-1.0156,1.1743
110778,-0.8862,1.2646
110889,-0.7959,1.3354
111000,-0.6860,1.4136
111111,-0.5762,1.4648
111222,-0.5176,1.5430
111333,-0.4272,1.5820
111444,-0.3784,1.6333
111555,-0.3271,1.7017
111666,-0.2588,1.7529
111777,-0.1880,1.8115
111888,-0.1880,1.8408
111999,-0.1587,1.9019
112110,-0.1099,1.9727
112221,-0.1196,2.0313
112332,-0.0586,2.1021
112443,-0.0293,2.1606
112554,0.0415,2.2412
112665,0.0195,2.3193
112776,0.0610,2.3999
112887,0.1001,2.4902
112998,0.1294,2.5488
113109,0.1807,2.6196
113220,0.2100,2.6880
113331,0.2295,2.7368
113442,0.2686,2.7881
113553,0.2881,2.8369
113664,0.3101,2.8882
113775,0.3296,2.9468
113886,0.3687,3.0078
113997,0.3784,3.0664
114108,0.4175,3.0957
114219,0.4395,3.1567
114330,0.4688,3.1763
114441,0.5078,3.2349
114552,0.5469,3.2764
114663,0.5469,3.2959
114774,0.5688,3.3252
114885,0.5786,3.3447
114996,0.6177,3.3643
115107,0.6567,3.3960
115218,0.6567,3.4058
115329,0.6763,3.4351
115440,0.6885,3.4351
115551,0.6885,3.4448
115662,0.7080,3.4253
115773,0.6982,3.4253
115884,0.6885,3.3740
115995,0.6885,3.2764
116106,0.6982,3.1250
116217,0.7373,3.0371
116328,0.6885,2.9272
116439,0.6885,2.8467
116550,0.6982,2.7490
116661,0.7080,2.6587
116772,0.6885,2.5684
116883,0.6982,2.4780
116994,0.7178,2.3804
117105,0.6885,2.2900
117216,0.6982,2.1899
117327,0.6763,2.0898
117438,0.6885,1.9824
117549,0.6885,1.9116
117660,0.6665,1.8115
117771,0.6665,1.6919
117882,0.6567,1.5820
117993,0.6665,1.4648
118104,0.6763,1.3354
118215,0.6567,1.1938
118326,0.6470,1.0864
118437,0.6665,0.9253
118548,0.6567,0.8057
118659,0.6470,0.6885
118770,0.6372,0.5591
118881,0.6372,0.4395
118992,0.6665,0.3394
119103,0.6177,0.2295
119214,0.6274,0.1196
119325,0.6372,0.0195
119436,0.6177,-0.0879
119547,0.6079,-0.1978
119658,0.6274,-0.3076
119769,0.6177,-0.3979
119880,0.6079,-0.5176
119991,0.5981,-0.6055
120102,0.5591,-0.7251
120213,0.5469,-0.8154
120324,0.5273,-0.9253
120435,0.4590,-1.0254
120546,0.3491,-1.1035
120657,0.2686,-1.2134
120768,0.1196,-1.2939
120879,0.0195,-1.3623
120990,-0.1001,-1.4526
121101,-0.1978,-1.5015
121212,-0.2783,-1.5723
121323,-0.3369,-1.6211
121434,-0.4175,-1.6724
121545,-0.4663,-1.7114
121656,-0.5176,-1.7700
121767,-0.5859,-1.8213
121878,-0.5957,-1.8701
121989,-0.6372,-1.9312
122100,-0.6860,-1.9800
122211,-0.7251,-2.0508
122322,-0.7471,-2.0996
122433,-0.7666,-2.1704
122544,-0.8057,-2.2485
122655,-0.8447,-2.2998
122766,-0.8862,-2.3975
122877,-0.8862,-2.4683
122988,-0.9058,-2.5488
123099,-0.9546,-2.6172
123210,-0.9839,-2.6660
123321,-1.0059,-2.7075
123432,-1.0449,-2.7661
123543,-1.0742,-2.8174
123654,-1.0645,-2.8760
123765,-1.0938,-2.9248
123876,-1.1353,-2.9761
123987,-1.1450,-3.0347
124098,-1.1743,-3.0762
124209,-1.1841,-3.1152
124320,-1.2329,-3.1738
124431,-1.2329,-3.2153
124542,-1.3037,-3.2446
124653,-1.2842,-3.2739
124764,-1.3037,-3.3130
124875,-1.3330,-3.3545
124986,-1.3721,-3.3740
125097,-1.3623,-3.3936
125208,-1.3721,-3.4033
125319,-1.4136,-3.4229
125430,-1.4136,-3.4326
125541,-1.3940,-3.4326
125652,-1.4526,-3.4326
125763,-1.4526,-3.4033
125874,-1.4526,-3.3838
125985,-1.4331,-3.2642
126096,-1.4526,-3.1543
126207,-1.4722,-3.0347
126318,-1.4331,-2.9663
126429,-1.4331,-2.8564
126540,-1.4233,-2.7661
126651,-1.4038,-2.6660
126762,-1.4331,-2.5781
126873,-1.4233,-2.4780
126984,-1.4233,-2.3877
127095,-1.4331,-2.2998
127206,-1.4233,-2.1997
127317,-1.4331,-2.0996
127428,-1.4331,-2.0190
127539,-1.4233,-1.9214
127650,-1.4136,-1.8213
127761,-1.4233,-1.7212
127872,-1.3818,-1.6016
127983,-1.3940,-1.4819
128094,-1.3940,-1.3525
128205,-1.3818,-1.2329
128316,-1.3940,-1.1035
128427,-1.3818,-0.9644
128538,-1.3721,-0.8545
128649,-1.3721,-0.7251
128760,-1.3623,-0.5859
128871,-1.3623,-0.4761
128982,-1.3818,-0.3589
129093,-1.3623,-0.2588
129204,-1.3721,-0.1489
129315,-1.3721,-0.0488
129426,-1.3525,0.0610
129537,-1.3135,0.1709
129648,-1.3135,0.2588
129759,-1.3525,0.3687
129870,-1.3232,0.4883
129981,-1.3330,0.6079
130092,-1.3037,0.7080
130203,-1.3135,0.7959
130314,-1.2646,0.8960
130425,-1.1841,0.9961
130536,-1.1035,1.0864
130647,-1.0156,1.1548
130758,-0.9351,1.2354
130869,-0.8252,1.3135
130980,-0.6763,1.3843
131091,-0.6177,1.4526
131202,-0.5469,1.5039
131313,-0.4565,1.5723
131424,-0.3687,1.6138
131535,-0.3589,1.6626
131646,-0.2783,1.7114
131757,-0.2295,1.7822
131868,-0.1978,1.8311
131979,-0.1685,1.8823
132090,-0.1001,1.9312
132201,-0.0684,2.0020
132312,-0.0586,2.0703
132423,-0.0391,2.1313
132534,0.0195,2.1899
132645,0.0415,2.2803
132756,0.0610,2.3608
132867,0.1001,2.4585
132978,0.1392,2.5391
133089,0.1709,2.5977
133200,0.1709,2.6392
133311,0.2002,2.7173
133422,0.2490,2.7881
133533,0.2783,2.8467
133644,0.2783,2.8882
133755,0.3296,2.9272
133866,0.3491,2.9858
133977,0.3687,3.0371
134088,0.3979,3.0762
134199,0.4492,3.1372
134310,0.4492,3.1763
134421,0.4785,3.2153
134532,0.5273,3.2446
134643,0.5469,3.2861
134754,0.5688,3.3154
134865,0.5786,3.3447
134976,0.5981,3.3545
135087,0.6372,3.3960
135198,0.6567,3.4058
135309,0.6567,3.4058
135420,0.6763,3.4155
135531,0.7080,3.4351
135642,0.6982,3.4253
135753,0.6885,3.4253
135864,0.6982,3.3838
135975,0.6885,3.3154
136086,0.7178,3.1763
136197,0.6665,3.0664
136308,0.7080,2.9663
136419,0.6885,2.8784
136530,0.6665,2.7783
136641,0.6665,2.6782
136752,0.7275,2.5781
136863,0.6982,2.5000
136974,0.6885,2.4097
137085,0.6982,2.3291
137196,0.6982,2.2192
137307,0.6885,2.1313
137418,0.6763,2.0215
137529,0.6885,1.9507
137640,0.6982,1.8311
137751,0.6982,1.7236
137862,0.6665,1.6235
137973,0.6372,1.4941
138084,0.6763,1.3745
138195,0.6665,1.2451
138306,0.6274,1.1157
138417,0.6470,0.9766
138528,0.6470,0.8472
138639,0.6470,0.7080
138750,0.6470,0.5981
138861,0.6885,0.4883
138972,0.6372,0.3784
139083,0.6470,0.2588
139194,0.6372,0.1709
139305,0.6567,0.0610
139416,0.6177,-0.0488
139527,0.6177,-0.1587
139638,0.6079,-0.2686
139749,0.5981,-0.3687
139860,0.6177,-0.4663
139971,0.5688,-0.5762
140082,0.5981,-0.6860
140193,0.5591,-0.7959
140304,0.5078,-0.8765
140415,0.4883,-0.9839
140526,0.4175,-1.0938
140637,0.3003,-1.1841
140748,0.1904,-1.2646
140859,0.0610,-1.3428
140970,-0.0879,-1.4233
141081,-0.1587,-1.4917
141192,-0.2490,-1.5527
141303,-0.3369,-1.6016
141414,-0.3979,-1.6406
141525,-0.4468,-1.7017
141636,-0.5078,-1.7310
141747,-0.5762,-1.8018
141858,-0.5957,-1.8506
141969,-0.6177,-1.9116
142080,-0.6665,-1.9604
142191,-0.7251,-2.0190
142302,-0.7153,-2.0898
142413,-0.7959,-2.1606
142524,-0.7861,-2.2192
142635,-0.8350,-2.2998
142746,-0.8765,-2.3682
142857,-0.8765,-2.4585
142968,-0.8765,-2.5269
143079,-0.9253,-2.5879
143190,-0.9546,-2.6367
143301,-0.9741,-2.6880
143412,-1.0254,-2.7466
143523,-1.0449,-2.7954
143634,-1.0742,-2.8662
143745,-1.1133,-2.9150
143856,-1.1230,-2.9761
143967,-1.1548,-2.9956
144078,-1.1841,-3.0542
144189,-1.1841,-3.1152
144300,-1.2329,-3.1445
144411,-1.2427,-3.1958
144522,-1.2744,-3.2446
144633,-1.2939,-3.2837
144744,-1.3135,-3.3252
144855,-1.3232,-3.3350
144966,-1.3330,-3.3643
145077,-1.3525,-3.3838
145188,-1.3721,-3.4033
145299,-1.3940,-3.4229
145410,-1.4136,-3.4326
145521,-1.4136,-3.4326
145632,-1.4233,-3.4229
145743,-1.4429,-3.4131
145854,-1.4233,-3.3936
145965,-1.4233,-3.3350
146076,-1.4429,-3.1958
146187,-1.4429,-3.0762
146298,-1.4331,-2.9858
146409,-1.4136,-2.8857
146520,-1.4429,-2.7856
146631,-1.4233,-2.6978
146742,-1.4136,-2.6172
146853,-1.4429,-2.5073
146964,-1.4136,-2.4072
147075,-1.4136,-2.3193
147186,-1.4331,-2.2290
147297,-1.4233,-2.1484
147408,-1.4136,-2.0605
147519,-1.4331,-1.9409
147630,-1.4038,-1.8506
147741,-1.3940,-1.7505
147852,-1.3721,-1.6309
147963,-1.4136,-1.5234
148074,-1.4136,-1.4038
148185,-1.4038,-1.2744
148296,-1.3818,-1.1450
148407,-1.3818,-1.0156
148518,-1.4136,-0.8862
148629,-1.3525,-0.7471
148740,-1.3721,-0.6372
148851,-1.3818,-0.5273
148962,-1.3721,-0.3979
149073,-1.3940,-0.2979
149184,-1.3818,-0.1880
149295,-1.3721,-0.0781
149406,-1.3525,0.0098
149517,-1.3525,0.1294
149628,-1.3818,0.2197
149739,-1.3428,0.3394
149850,-1.3525,0.4590
149961,-1.3232,0.5591
150072,-1.3135,0.6470
150183,-1.2939,0.7568
150294,-1.2744,0.8765
150405,-1.2134,0.9668
150516,-1.1646,1.0547
150627,-1.0547,1.1353
150738,-0.9546,1.2256
150849,-0.8960,1.2939
150960,-0.7251,1.3550
151071,-0.6274,1.4331
151182,-0.5371,1.4746
151293,-0.4370,1.5625
151404,-0.4175,1.6235
151515,-0.3369,1.6528
151626,-0.3174,1.7236
151737,-0.2393,1.7627
151848,-0.1978,1.8115
151959,-0.1685,1.8726
152070,-0.1587,1.9214
152181,-0.0781,1.9922
152292,-0.0684,2.0508
152403,-0.0488,2.1118
152514,0.0000,2.1802
152625,0.0195,2.2510
152736,0.0610,2.3389
152847,0.0806,2.4390
152958,0.1489,2.4902
153069,0.1392,2.5684
153180,0.1709,2.6294
153291,0.1904,2.7075
153402,0.2393,2.7490
153513,0.2783,2.8174
153624,0.3101,2.8662
153735,0.3296,2.9272
153846,0.3394,2.9761
153957,0.3784,3.0273
154068,0.4175,3.0762
154179,0.4395,3.1152
154290,0.4492,3.1665
154401,0.5078,3.2056
154512,0.5078,3.2349
154623,0.5371,3.2764
154734,0.5688,3.2861
154845,0.5786,3.3447
154956,0.6177,3.3545
155067,0.6274,3.3838
155178,0.6567,3.4155
155289,0.6665,3.4155
155400,0.6665,3.4253
155511,0.6763,3.4448
155622,0.7178,3.4351
155733,0.7080,3.4351
155844,0.6982,3.3838
155955,0.7080,3.3447
156066,0.7178,3.1860
156177,0.7275,3.0957
156288,0.7080,2.9956
156399,0.7080,2.8882
156510,0.6982,2.7979
156621,0.7080,2.7075
156732,0.6885,2.6196
156843,0.7080,2.5293
156954,0.6982,2.4390
157065,0.6885,2.3291
157176,0.6885,2.2510
157287,0.6885,2.1411
157398,0.6885,2.0508
157509,0.6665,1.9507
157620,0.6885,1.8628
157731,0.6763,1.7529
157842,0.6567,1.6626
157953,0.6885,1.5430
158064,0.6567,1.4136
158175,0.6665,1.2939
158286,0.6470,1.1450
158397,0.6665,1.0254
158508,0.6470,0.8765
158619,0.6470,0.7666
158730,0.6470,0.6372
158841,0.6470,0.5176
158952,0.6665,0.4077
159063,0.6274,0.2881
159174,0.6274,0.1904
159285,0.6372,0.0903
159396,0.6177,-0.0195
159507,0.6274,-0.1392
159618,0.6274,-0.2295
159729,0.6274,-0.3369
159840,0.6079,-0.4468
159951,0.5884,-0.5566
160062,0.5469,-0.6567
160173,0.5591,-0.7568
160284,0.5591,-0.8643
160395,0.4785,-0.9546
160506,0.4297,-1.0547
160617,0.3491,-1.1450
160728,0.2100,-1.2427
160839,0.1001,-1.3135
160950,0.0000,-1.4038
161061,-0.1196,-1.4722
161172,-0.2393,-1.5234
161283,-0.3271,-1.5918
161394,-0.3784,-1.6309
161505,-0.4468,-1.6821
161616,-0.5078,-1.7310
161727,-0.5664,-1.7822
161838,-0.5762,-1.8408
161949,-0.6055,-1.9116
162060,-0.6665,-1.9507
162171,-0.6958,-2.0093
162282,-0.7153,-2.0703
162393,-0.7959,-2.1387
162504,-0.7959,-2.2095
162615,-0.8154,-2.2681
162726,-0.8447,-2.3584
162837,-0.8643,-2.4390
162948,-0.9058,-2.4976
163059,-0.9351,-2.5684
163170,-0.9644,-2.6270
163281,-0.9741,-2.6782
163392,-0.9937,-2.7271
163503,-1.0449,-2.7759
163614,-1.0449,-2.8467
163725,-1.0840,-2.8955
163836,-1.1450,-2.9663
163947,-1.1230,-3.0054
164058,-1.1646,-3.0762
164169,-1.1841,-3.1152
164280,-1.2036,-3.1543
164391,-1.2329,-3.1958
164502,-1.2744,-3.2349
164613,-1.2939,-3.2544
164724,-1.3135,-3.3130
164835,-1.3330,-3.3350
164946,-1.3525,-3.3643
165057,-1.3940,-3.3936
165168,-1.3818,-3.4131
165279,-1.4038,-3.4229
165390,-1.4038,-3.4546
165501,-1.4233,-3.4326
165612,-1.4624,-3.4424
165723,-1.4136,-3.4229
165834,-1.4429,-3.4033
165945,-1.4526,-3.3447
166056,-1.4526,-3.2251
166167,-1.4429,-3.1152
166278,-1.4331,-3.0054
166389,-1.4233,-2.9053
166500,-1.3940,-2.8076
166611,-1.4624,-2.7271
166722,-1.4233,-2.6367
166833,-1.4233,-2.5488
166944,-1.4233,-2.4683
167055,-1.4429,-2.3584
167166,-1.4136,-2.2681
167277,-1.3940,-2.1484
167388,-1.4038,-2.0605
167499,-1.4233,-1.9702
167610,-1.4038,-1.8799
167721,-1.4136,-1.7700
167832,-1.3940,-1.6724
167943,-1.4233,-1.5527
168054,-1.4038,-1.4429
168165,-1.3940,-1.3135
168276,-1.3721,-1.1938
168387,-1.3721,-1.0547
168498,-1.3940,-0.9155
168609,-1.3623,-0.7764
168720,-1.3818,-0.6665
168831,-1.3940,-0.5469
168942,-1.3525,-0.4370
169053,-1.3721,-0.3174
169164,-1.3818,-0.2295
169275,-1.3623,-0.1099
169386,-1.3721,0.0000
169497,-1.3818,0.1099
169608,-1.3428,0.2002
169719,-1.3330,0.3198
169830,-1.3232,0.4175
169941,-1.2842,0.5273
170052,-1.3232,0.6372
170163,-1.3232,0.7471
170274,-1.2744,0.8472
170385,-1.2231,0.9473
170496,-1.1841,1.0156
170607,-1.0840,1.1157
170718,-1.0156,1.1938
170829,-0.8765,1.2744
170940,-0.7764,1.3550
171051,-0.6567,1.4136
171162,-0.5762,1.4844
171273,-0.4980,1.5332
171384,-0.4175,1.6040
171495,-0.3882,1.6431
171606,-0.3174,1.7017
171717,-0.2686,1.7627
171828,-0.2075,1.8115
171939,-0.1880,1.8628
172050,-0.1294,1.9019
172161,-0.1196,1.9727
172272,-0.1001,2.0215
172383,-0.0391,2.1021
172494,0.0098,2.1509
172605,0.0513,2.2510
172716,0.0610,2.3291
172827,0.1001,2.4194
172938,0.1294,2.5098
173049,0.1489,2.5684
173160,0.1807,2.6392
173271,0.2002,2.6880
173382,0.2100,2.7490
173493,0.2393,2.8076
173604,0.2881,2.8564
173715,0.3003,2.9077
173826,0.3394,2.9663
173937,0.3784,3.0273
174048,0.4077,3.0566
174159,0.4395,3.1250
174270,0.4785,3.1470
174381,0.4590,3.1958
174492,0.4883,3.2349
174603,0.5273,3.2544
174714,0.5591,3.2959
174825,0.5981,3.3447
174936,0.6177,3.3643
175047,0.5981,3.3838
175158,0.6470,3.3960
175269,0.6665,3.4253
175380,0.6665,3.4351
175491,0.6885,3.4448
175602,0.7178,3.4253
175713,0.6982,3.4351
175824,0.7275,3.3960
175935,0.6982,3.3643
176046,0.6982,3.2446
176157,0.6982,3.1055
176268,0.6982,3.0273
176379,0.6665,2.9175
176490,0.7275,2.8369
176601,0.6885,2.7368
176712,0.6885,2.6392
176823,0.6885,2.5488
176934,0.7080,2.4683
177045,0.7080,2.3608
177156,0.6982,2.2705
177267,0.6982,2.1704
177378,0.6567,2.0898
177489,0.6567,1.9824
177600,0.6665,1.9019
177711,0.6470,1.7725
177822,0.6372,1.6821
177933,0.6665,1.5625
178044,0.6885,1.4429
178155,0.6665,1.3232
178266,0.6763,1.1938
178377,0.6665,1.0547
178488,0.6567,0.9253
178599,0.6274,0.7959
178710,0.6372,0.6665
178821,0.6372,0.5469
178932,0.6470,0.4297
179043,0.6470,0.3198
179154,0.6274,0.2295
179265,0.6177,0.1099
179376,0.6372,0.0098
179487,0.6177,-0.0879
179598,0.6177,-0.1978
179709,0.6177,-0.3076
179820,0.5981,-0.4370
179931,0.6274,-0.5371
180042,0.5981,-0.6274
180153,0.5591,-0.7349
180264,0.5273,-0.8447
180375,0.5176,-0.9351
180486,0.4492,-1.0352
180597,0.3687,-1.1133
180708,0.2393,-1.2134
180819,0.1587,-1.2939
180930,0.0195,-1.3818
181041,-0.0781,-1.4526
181152,-0.1685,-1.5234
181263,-0.3174,-1.5625
181374,-0.3687,-1.6406
181485,-0.4272,-1.6724
181596,-0.4663,-1.7310
181707,-0.5371,-1.7700
181818,-0.5957,-1.8311
181929,-0.6177,-1.8701
182040,-0.6470,-1.9409
182151,-0.6763,-2.0093
182262,-0.7251,-2.0801
182373,-0.7666,-2.1191
182484,-0.8057,-2.1997
182595,-0.8057,-2.2681
182706,-0.8252,-2.3486
182817,-0.8545,-2.4194
182928,-0.8862,-2.4976
183039,-0.9155,-2.5684
183150,-0.9839,-2.6270
183261,-0.9644,-2.6782
183372,-1.0254,-2.7271
183483,-1.0254,-2.7661
183594,-1.0645,-2.8564
183705,-1.1133,-2.8857
183816,-1.1035,-2.9468
183927,-1.1353,-2.9956
184038,-1.1353,-3.0444
184149,-1.1646,-3.1055
184260,-1.1841,-3.1543
184371,-1.2134,-3.1958
184482,-1.2646,-3.2349
184593,-1.2744,-3.2544
184704,-1.3037,-3.3130
184815,-1.3135,-3.3350
184926,-1.3525,-3.3545
185037,-1.3525,-3.3740
185148,-1.3721,-3.3936
185259,-1.3940,-3.4546
185370,-1.4233,-3.4424
185481,-1.4331,-3.4546
185592,-1.4136,-3.4424
185703,-1.4429,-3.4229
185814,-1.4624,-3.4131
185925,-1.4429,-3.3740
186036,-1.4136,-3.2544
186147,-1.4331,-3.1250
186258,-1.4429,-3.0347
186369,-1.4233,-2.9370
186480,-1.4624,-2.8369
186591,-1.4526,-2.7368
186702,-1.4233,-2.6660
186813,-1.4233,-2.5684
186924,-1.4429,-2.4780
187035,-1.4331,-2.3975
187146,-1.4136,-2.2900
187257,-1.4331,-2.1899
187368,-1.4136,-2.0996
187479,-1.3818,-1.9995
187590,-1.4136,-1.9116
187701,-1.4233,-1.8018
187812,-1.3818,-1.6919
187923,-1.4136,-1.5820
188034,-1.4038,-1.4624
188145,-1.4038,-1.3428
188256,-1.3721,-1.2134
188367,-1.4233,-1.0938
188478,-1.4038,-0.9644
188589,-1.4136,-0.8252
188700,-1.3818,-0.7056
188811,-1.3818,-0.5762
188922,-1.3818,-0.4468
189033,-1.3721,-0.3467
189144,-1.3721,-0.2490
189255,-1.3525,-0.1392
189366,-1.3721,-0.0293
189477,-1.3428,0.0806
189588,-1.3428,0.1904
189699,-1.3525,0.2783
189810,-1.3330,0.3979
189921,-1.3330,0.4980
190032,-1.3037,0.6274
190143,-1.2842,0.7275
190254,-1.2744,0.8276
190365,-1.2524,0.9155
190476,-1.1938,1.0156
190587,-1.1133,1.0962
190698,-1.0156,1.1646
190809,-0.9058,1.2451
190920,-0.7959,1.3232
191031,-0.6958,1.4038
191142,-0.5762,1.4648
191253,-0.5273,1.5234
191364,-0.4370,1.5723
191475,-0.3687,1.6431
191586,-0.2979,1.6919
191697,-0.2686,1.7432
191808,-0.2295,1.8018
191919,-0.1978,1.8408
192030,-0.1196,1.8921
192141,-0.1196,1.9604
192252,-0.1001,2.0020
192363,-0.0488,2.0898
192474,-0.0391,2.1313
192585,-0.0098,2.2314
192696,0.0293,2.2998
192807,0.0708,2.3999
192918,0.1196,2.4902
193029,0.1392,2.5684
193140,0.1489,2.6074
193251,0.2100,2.6782
193362,0.2197,2.7368
193473,0.2490,2.7881
193584,0.2881,2.8369
193695,0.3101,2.8979
193806,0.3394,2.9370
193917,0.3491,3.0176
194028,0.3784,3.0469
194139,0.4492,3.0957
194250,0.4492,3.1470
194361,0.4688,3.1860
194472,0.4980,3.2349
194583,0.5273,3.2666
194694,0.5469,3.2959
194805,0.5786,3.3350
194916,0.5884,3.3447
195027,0.6177,3.3838
195138,0.6372,3.3960
195249,0.6665,3.4058
195360,0.6885,3.4155
195471,0.6763,3.4448
195582,0.6763,3.4253
195693,0.7080,3.4351
195804,0.6982,3.4058
195915,0.6885,3.3740
196026,0.6885,3.2544
196137,0.7178,3.1567
196248,0.6982,3.0566
196359,0.7080,2.9468
196470,0.6982,2.8564
196581,0.6665,2.7588
196692,0.7178,2.6587
196803,0.6982,2.5879
196914,0.7080,2.4902
197025,0.6885,2.3999
197136,0.6982,2.3096
197247,0.6763,2.2192
197358,0.6885,2.1118
197469,0.6763,2.0215
197580,0.6567,1.9116
197691,0.6665,1.8115
197802,0.6763,1.7114
197913,0.6885,1.6040
198024,0.6763,1.4746
198135,0.6567,1.3550
198246,0.6567,1.2354
198357,0.6470,1.0962
198468,0.6274,0.9668
198579,0.6470,0.8374
198690,0.6567,0.6982
198801,0.6372,0.5688
198912,0.6372,0.4785
199023,0.6665,0.3491
199134,0.6372,0.2588
199245,0.6372,0.1587
199356,0.6177,0.0415
199467,0.6079,-0.0684
199578,0.6274,-0.1685
199689,0.5981,-0.2783
199800,0.6372,-0.3784
199911,0.6372,-0.4883
200022,0.5981,-0.6055
200133,0.5786,-0.7056
200244,0.5591,-0.8154
200355,0.5176,-0.9155
200466,0.4785,-1.0059
200577,0.3784,-1.0938
200688,0.2881,-1.1938
200799,0.1489,-1.2744
200910,0.0610,-1.3525
201021,-0.0879,-1.4233
201132,-0.1978,-1.4917
201243,-0.2686,-1.5723
201354,-0.3271,-1.6113
201465,-0.4077,-1.6626
201576,-0.4565,-1.7212
201687,-0.5078,-1.7700
201798,-0.5762,-1.8115
201909,-0.5957,-1.8506
202020,-0.6177,-1.9214
202131,-0.6470,-1.9800
202242,-0.6958,-2.0410
202353,-0.7568,-2.0898
202464,-0.7568,-2.1704
202575,-0.8057,-2.2388
202686,-0.8350,-2.3096
202797,-0.8643,-2.3779
202908,-0.8765,-2.4585
203019,-0.9253,-2.5586
203130,-0.9253,-2.5977
203241,-0.9644,-2.6660
203352,-0.9937,-2.7075
203463,-1.0156,-2.7759
203574,-1.0547,-2.8076
203685,-1.0645,-2.8662
203796,-1.1035,-2.9150
203907,-1.1133,-2.9761
204018,-1.1353,-3.0347
204129,-1.1841,-3.0762
204240,-1.2036,-3.1348
204351,-1.2134,-3.1836
204462,-1.2524,-3.2251
204573,-1.2744,-3.2544
204684,-1.2842,-3.3032
204795,-1.3428,-3.3130
204906,-1.3330,-3.3545
205017,-1.3525,-3.3643
205128,-1.3330,-3.3936
205239,-1.3818,-3.4131
205350,-1.3818,-3.4131
205461,-1.4331,-3.4326
205572,-1.4331,-3.4546
205683,-1.4331,-3.4326
205794,-1.4429,-3.4131
205905,-1.4526,-3.3838
206016,-1.4331,-3.3032
206127,-1.4526,-3.1738
206238,-1.4233,-3.0762
206349,-1.4429,-2.9761
206460,-1.4233,-2.8662
206571,-1.4429,-2.7563
206682,-1.4136,-2.6880
206793,-1.4429,-2.5977
206904,-1.4233,-2.5073
207015,-1.4136,-2.4194
207126,-1.4233,-2.3096
207237,-1.4136,-2.2290
207348,-1.4331,-2.1191
207459,-1.3940,-2.0410
207570,-1.3940,-1.9409
207681,-1.4038,-1.8311
207792,-1.4038,-1.7310
207903,-1.3940,-1.6016
208014,-1.4038,-1.5015
208125,-1.3623,-1.3940
208236,-1.3721,-1.2524
208347,-1.3818,-1.1450
208458,-1.3940,-0.9937
208569,-1.4038,-0.8643
208680,-1.4136,-0.7349
208791,-1.3818,-0.6177
208902,-1.3940,-0.4883
209013,-1.3818,-0.3784
209124,-1.3721,-0.2686
209235,-1.3818,-0.1587
209346,-1.3623,-0.0586
209457,-1.3623,0.0415
209568,-1.3428,0.1294
209679,-1.3623,0.2588
209790,-1.3135,0.3491
209901,-1.3330,0.4688
210012,-1.3135,0.5688
210123,-1.3232,0.6885
210234,-1.3037,0.7861
210345,-1.2646,0.8862
210456,-1.2231,0.9863
210567,-1.1450,1.0645
210678,-1.0547,1.1646
210789,-0.9253,1.2256
210900,-0.8252,1.3037
211011,-0.7153,1.3745
211122,-0.6055,1.4429
211233,-0.5371,1.5039
211344,-0.4565,1.5723
211455,-0.3784,1.6333
211566,-0.3369,1.6528
211677,-0.2783,1.7334
211788,-0.2686,1.7725
211899,-0.1978,1.8311
212010,-0.1489,1.8823
212121,-0.1196,1.9312
212232,-0.0879,2.0117
212343,-0.0586,2.0605
212454,0.0000,2.1216
212565,0.0000,2.1802
212676,0.0610,2.2900
212787,0.0610,2.3706
212898,0.0708,2.4585
213009,0.1099,2.5391
213120,0.1709,2.5781
213231,0.1807,2.6782
213342,0.2197,2.7075
213453,0.2490,2.7686
213564,0.2783,2.8564
213675,0.3101,2.8882
213786,0.3589,2.9272
213897,0.3491,2.9858
214008,0.3784,3.0371
214119,0.4077,3.0859
214230,0.4297,3.1250
214341,0.4785,3.1665
214452,0.5078,3.2251
214563,0.5078,3.2544
214674,0.5176,3.2959
214785,0.5884,3.3252
214896,0.5981,3.3545
215007,0.5981,3.3643
215118,0.6470,3.3838
215229,0.6567,3.4058
215340,0.6763,3.4155
215451,0.6763,3.4351
215562,0.6470,3.4351
215673,0.7080,3.4448
215784,0.7178,3.4155
215895,0.6885,3.3960
216006,0.7178,3.3447
216117,0.7080,3.1860
216228,0.6982,3.0859
216339,0.7080,2.9761
216450,0.6885,2.8882
216561,0.6982,2.7881
216672,0.6982,2.6978
216783,0.6982,2.6074
216894,0.6665,2.5098
217005,0.6982,2.4194
217116,0.6982,2.3291
217227,0.7080,2.2314
217338,0.6763,2.1313
217449,0.6885,2.0508
217560,0.6763,1.9507
217671,0.6665,1.8408
217782,0.6885,1.7432
217893,0.6567,1.6333
218004,0.6567,1.5137
218115,0.6763,1.3843
218226,0.6665,1.2549
218337,0.6665,1.1353
218448,0.6665,0.9961
218559,0.6372,0.8862
218670,0.6372,0.7568
218781,0.6665,0.6274
218892,0.6567,0.5176
219003,0.5981,0.3882
219114,0.6372,0.2783
219225,0.6274,0.1904
219336,0.6177,0.0806
219447,0.6567,-0.0293
219558,0.6372,-0.1489
219669,0.6177,-0.2490
219780,0.6177,-0.3467
219891,0.5884,-0.4565
220002,0.5981,-0.5664
220113,0.5884,-0.6665
220224,0.5469,-0.7861
220335,0.5176,-0.8545
220446,0.4883,-0.9644
220557,0.4175,-1.0645
